t,y_numerical,y_analytical,error
0,1,1,0
0.005,1,0.9999999791927083,0.00000002080729166742401
0.01,0.9999999375001302,0.99999983375,0.00000010375013015373469
0.015,0.9999996878147128,0.999999439609375,0.0000002482053378383142
0.02,0.9999991268861861,0.999998673333333,0.0000004535528530524857
0.025,0.9999981312850881,0.9999974121093738,0.0000007191757143143462
0.030000000000000002,0.9999965782100412,0.9999955337499957,0.0000010444600454517783
0.035,0.9999943454877359,0.9999929166926956,0.000001428795040281372
0.04,0.9999913115729147,0.9999894399999676,0.000001871572947065303
0.045,0.9999873555483549,0.9999849833593013,0.0000023721890536343437
0.049999999999999996,0.9999823571248524,0.9999794270831793,0.000002930041673065986
0.05499999999999999,0.999976196641203,0.999972652109075,0.0000035445321279192754
0.05999999999999999,0.9999687550641849,0.9999645399994488,0.000004215064736134977
0.06499999999999999,0.99995991398854,0.9999549729417436,0.000004941046796380633
0.06999999999999999,0.9999495556369538,0.9999438337483804,0.000005721888573395617
0.075,0.9999375628600354,0.9999310058567514,0.000006557003284002327
0.08,0.9999238191362962,0.999916373329214,0.000007445807082229194
0.085,0.9999082085721278,0.9998998208530818,0.000008387719045988007
0.09000000000000001,0.9998906159017786,0.9998812337406168,0.000009382161161863856
0.09500000000000001,0.9998709264873297,0.9998604979290171,0.000010428558312569614
0.10000000000000002,0.9998490263186692,0.9998374999804067,0.000011526338262513036
0.10500000000000002,0.999824802013466,0.9998121270818228,0.00001267493164325284
0.11000000000000003,0.9997981408171411,0.9997842670452,0.000013873771941175228
0.11500000000000003,0.9997689306028389,0.9997538083073554,0.000015122295483505077
0.12000000000000004,0.9997370598713958,0.9997206399299716,0.000016419941424206108
0.12500000000000003,0.9997024177513082,0.9996846515995761,0.0000177661517321015
0.13000000000000003,0.9996648939986983,0.9996457336275222,0.000019160371176107915
0.13500000000000004,0.9996243789972787,0.9996037769499654,0.00002060204731335613
0.14000000000000004,0.9995807637583151,0.9995586731278396,0.000022090630475424256
0.14500000000000005,0.9995339399205867,0.9995103143468311,0.000023625573755570173
0.15000000000000005,0.9994837997503457,0.9994585934173497,0.000025206332996074998
0.15500000000000005,0.9994302361412742,0.9994034037744984,0.00002683236677580858
0.16000000000000006,0.9993731426144391,0.9993446394780421,0.000028503136397017848
0.16500000000000006,0.999312413318245,0.9992821952123723,0.000030218105872781287
0.17000000000000007,0.9992479430283856,0.9992159662864701,0.000031976741915462625
0.17500000000000007,0.9991796271477915,0.9991458486338685,0.00003377851392305509
0.18000000000000008,0.9991073617065772,0.9990717388126089,0.000035622893968301206
0.18500000000000008,0.9990310433619849,0.9989935340051992,0.00003750935678570322
0.19000000000000009,0.9989505693983262,0.9989111320185666,0.000039437379759532654
0.1950000000000001,0.9988658377269208,0.9988244312840089,0.00004140644291195095
0.2000000000000001,0.9987767468860341,0.9987333308571424,0.000043416028891685166
0.2050000000000001,0.9986831960408101,0.9986377304178489,0.000045465622961260443
0.2100000000000001,0.9985850849832036,0.9985375302702175,0.000047554712986119796
0.2150000000000001,0.9984823141319084,0.9984326313424857,0.00004968278942263371
0.2200000000000001,0.9983747845322831,0.9983229351869767,0.00005184934530644281
0.22500000000000012,0.9982623978562747,0.9982083439800329,0.00005405387624179969
0.23000000000000012,0.9981450564023381,0.9980887605219486,0.000056295880389467534
0.23500000000000013,0.9980226630953533,0.9979640882368976,0.00005857485845561783
0.24000000000000013,0.9978951214865397,0.9978342311728589,0.00006089031368083919
0.24500000000000013,0.9977623357533671,0.9976990940015378,0.0000632417518293682
0.2500000000000001,0.9976242106994635,0.9975585820182863,0.00006562868117720999
0.2550000000000001,0.9974806517545194,0.9974126011420172,0.00006805061250214628
0.2600000000000001,0.9973315649741896,0.9972610579151173,0.00007050705907230004
0.2650000000000001,0.9971768570399913,0.9971038595033552,0.00007299753663603248
0.27000000000000013,0.9970164352591979,0.9969409136957874,0.00007552156341050775
0.27500000000000013,0.9968502075647314,0.9967721289046596,0.00007807866007181197
0.28000000000000014,0.996678082515049,0.9965974141653051,0.00008066834974385095
0.28500000000000014,0.9964999692940276,0.9964166791360389,0.00008329015798869133
0.29000000000000015,0.9963157777108445,0.996229834098049,0.00008594361279545826
0.29500000000000015,0.9961254181998537,0.9960367899552829,0.00008862824457078755
0.30000000000000016,0.9959288018204595,0.9958374582343317,0.00009134358612783444
0.30500000000000016,0.9957258402569853,0.995631751084308,0.00009408917267728079
0.31000000000000016,0.995516445818539,0.9954195812767231,0.00009686454181589976
0.31500000000000017,0.9953005314388749,0.9952008622053565,0.00009966923351834023
0.3200000000000002,0.9950780106762508,0.9949755078861249,0.00010250279012591346
0.3250000000000002,0.9948487977132817,0.9947434329569445,0.00010536475633726727
0.3300000000000002,0.9946128073567894,0.9945045526775907,0.00010825467919861609
0.3350000000000002,0.9943699550376474,0.994258782929553,0.000111172108094304
0.3400000000000002,0.9941201568106224,0.9940060402158851,0.00011411659473725688
0.3450000000000002,0.993863329354211,0.9937462416610521,0.00011708769315887935
0.3500000000000002,0.9935993899704725,0.9934793050107719,0.00012008495970061706
0.3550000000000002,0.993328256584857,0.9932051486318529,0.00012310795300407573
0.3600000000000002,0.9930498477460294,0.9929236915120279,0.00012615623400158427
0.3650000000000002,0.9927640826256889,0.9926348532597816,0.00012922936590731293
0.3700000000000002,0.9924708810183839,0.9923385541041756,0.00013232691420828058
0.3750000000000002,0.9921701633413221,0.9920347148946669,0.0001354484466552508
0.3800000000000002,0.9918618506341771,0.9917232571009245,0.0001385935332526289
0.38500000000000023,0.9915458645588887,0.9914041028126367,0.00014176174625202265
0.39000000000000024,0.9912221273994601,0.9910771747393197,0.0001449526601404738
0.39500000000000024,0.9908905620617494,0.990742396210115,0.00014816585163446305
0.40000000000000024,0.9905510920732562,0.9903996911735874,0.00015140089966880765
0.40500000000000025,0.9902036415829043,0.9900489841975146,0.0001546573853896671
0.41000000000000025,0.9898481353608186,0.9896902004686736,0.00015793489214499523
0.41500000000000026,0.9894844987980975,0.9893232657926206,0.00016123300547687958
0.42000000000000026,0.9891126579065802,0.9889481065934675,0.0001645513131126597
0.42500000000000027,0.9887325393186088,0.9885646499136529,0.0001678894049559343
0.43000000000000027,0.988344070286786,0.9881728234137062,0.00017124687307978892
0.4350000000000003,0.9879471786837264,0.9877725553720096,0.0001746233117168039
0.4400000000000003,0.9875417930018044,0.987363774684552,0.00017801831725239303
0.4450000000000003,0.9871278423528952,0.9869464108646798,0.0001814314882153667
0.4500000000000003,0.9867052564681114,0.9865203940428402,0.00018486242527115948
0.4550000000000003,0.9862739656975342,0.9860856549663213,0.0001883107312129484
0.4600000000000003,0.9858339010099394,0.9856421249989854,0.00019177601095399233
0.4650000000000003,0.9853849939925173,0.9851897361209979,0.00019525787151941643
0.4700000000000003,0.9849271768505884,0.984728420928549,0.0001987559220394397
0.4750000000000003,0.984460382407312,0.9842581126335719,0.0002022697737401602
0.4800000000000003,0.9839845441033913,0.9837787450634539,0.00020579903993744875
0.4850000000000003,0.9834995959967707,0.983290252660743,0.00020934333602773414
0.4900000000000003,0.9830054727623295,0.9827925704828477,0.00021290227948178586
0.49500000000000033,0.9825021096915685,0.9822856342017321,0.00021647548983638742
0.5000000000000003,0.9819894426922917,0.9817693801036045,0.00022006258868723094
0.5050000000000003,0.9814674082882822,0.9812437450886009,0.00022366319968125659
0.5100000000000003,0.9809359436189717,0.9807086666704623,0.00022727694850943614
0.5150000000000003,0.9803949864391056,0.9801640829762057,0.0002309034628998896
0.5200000000000004,0.9798444751184004,0.9796099327457906,0.00023454237260989164
0.5250000000000004,0.9792843486411967,0.9790461553317771,0.00023819330941965422
0.5300000000000004,0.9787145466061055,0.9784726906989816,0.00024185590712388905
0.5350000000000004,0.9781350092256488,0.9778894794241226,0.00024552980152614534
0.5400000000000004,0.9775456773258943,0.9772964626954634,0.00024921463043081626
0.5450000000000004,0.9769464923460839,0.9766935823124471,0.00025291003363681064
0.5500000000000004,0.9763373963382561,0.9760807806853257,0.0002566156529304475
0.5550000000000004,0.9757183319668623,0.9754580008347844,0.0002603311320779067
0.5600000000000004,0.9750892425083771,0.9748251863915571,0.0002640561168200106
0.5650000000000004,0.9744500718509024,0.9741822815960384,0.00026779025486400876
0.5700000000000004,0.9738007644937646,0.9735292312978874,0.00027153319587724933
0.5750000000000004,0.9731412655471071,0.9728659809556262,0.00027528459148096207
0.5800000000000004,0.9724715207314748,0.9721924766362312,0.00027904409524359686
0.5850000000000004,0.9717914763773934,0.9715086650147196,0.00028281136267382934
0.5900000000000004,0.9711010794249416,0.970814493373727,0.0002865860512145657
0.5950000000000004,0.9704002774233177,0.9701099096030821,0.00029036782023561525
0.6000000000000004,0.969689018530399,0.96939486219937,0.0002941563310290274
0.6050000000000004,0.9689672515122955,0.9686693002654947,0.000297951246800765
0.6100000000000004,0.9682349257428958,0.9679331735102303,0.00030175223266548645
0.6150000000000004,0.9674919912034088,0.9671864322477681,0.00030555895564066127
0.6200000000000004,0.9667383984818958,0.9664290273972567,0.00030937108463913177
0.6250000000000004,0.9659740987727989,0.9656609104823352,0.00031318829046378394
0.6300000000000004,0.965199043876461,0.9648820336306592,0.0003170102458018853
0.6350000000000005,0.9644131861986395,0.9640923495734219,0.0003208366252175354
0.6400000000000005,0.9636164787500135,0.9632918116448665,0.0003246671051470029
0.6450000000000005,0.9628088751456849,0.9624803737817924,0.0003285013638925083
0.6500000000000005,0.9619903296046712,0.9616579905230557,0.00033233908161556247
0.6550000000000005,0.9611607969493932,0.9608246170090612,0.00033617994033197096
0.6600000000000005,0.9603202326051545,0.9599802089812489,0.00034002362390561647
0.6650000000000005,0.9594685925996156,0.9591247227815735,0.0003438698180421307
0.6700000000000005,0.9586058335622597,0.9582581153519756,0.0003477182102841203
0.6750000000000005,0.9577319127238526,0.9573803442338479,0.0003515684900047278
0.6800000000000005,0.9568467879158956,0.9564913675674929,0.0003554203484027463
0.6850000000000005,0.9559504175700708,0.9555911440915753,0.0003592734784955143
0.6900000000000005,0.9550427607176801,0.9546796331425649,0.00036312757511525184
0.6950000000000005,0.9541237769890772,0.9537567946541756,0.00036698233490162213
0.7000000000000005,0.9531934266130921,0.9528225891567944,0.00037083745629773457
0.7050000000000005,0.9522516704164491,0.9518769777769052,0.0003746926395439276
0.7100000000000005,0.9512984698231771,0.9509199222365048,0.0003785475866723287
0.7150000000000005,0.9503337868540138,0.9499513848525123,0.00038240200150152504
0.7200000000000005,0.9493575841258015,0.9489713285361698,0.00038625558963167883
0.7250000000000005,0.948369824850877,0.9479797167924385,0.0003901080584384209
0.7300000000000005,0.9473704728364534,0.9469765137193851,0.0003939591170682988
0.7350000000000005,0.9463594924839954,0.9459616840075629,0.00039780847643255957
0.7400000000000005,0.945336848788587,0.9449351929393837,0.00040165584920337505
0.7450000000000006,0.944302507338292,0.9438970063884842,0.00040550094980784657
0.7500000000000006,0.9432564343135073,0.9428470908190847,0.0004093434944225649
0.7550000000000006,0.9421985964863088,0.9417854132853399,0.0004131832009688363
0.7600000000000006,0.9411289612197906,0.9407119414306827,0.0004170197891079086
0.7650000000000006,0.9400474964673962,0.9396266434871604,0.000420852980235753
0.7700000000000006,0.9389541707722422,0.9385294882747639,0.00042468249747829034
0.7750000000000006,0.9378489532664357,0.9374204452007502,0.0004285080656855067
0.7800000000000006,0.9367318136703832,0.9362994842589555,0.0004323294114276788
0.7850000000000006,0.9356027222920926,0.9351665760291024,0.0004361462629902668
0.7900000000000006,0.9344616500264682,0.9340216916760997,0.0004399583503684745
0.7950000000000006,0.9333085683545971,0.9328648029493343,0.00044376540526280817
0.8000000000000006,0.9321434493430293,0.9316958821819546,0.0004475671610746357
0.8050000000000006,0.93096626564305,0.9305149022901494,0.00045136335290052454
0.8100000000000006,0.9297769904899439,0.9293218367724152,0.00045515371752868905
0.8150000000000006,0.928575597702253,0.9281166597088193,0.00045893799343366126
0.8200000000000006,0.9273620616810254,0.9268993457602541,0.000462715920771295
0.8250000000000006,0.9261363574090583,0.9256698701676837,0.0004664872413746579
0.8300000000000006,0.9248984604501322,0.9244282087513825,0.00047025169874970185
0.8350000000000006,0.9236483469482379,0.923174337910168,0.00047400903806993355
0.8400000000000006,0.922385993626796,0.9219082346206234,0.000477759006172529
0.8450000000000006,0.9211113777878686,0.920629876436315,0.00048150135155355933
0.8500000000000006,0.9198244773113636,0.9193392414870005,0.0004852358243631061
0.8550000000000006,0.9185252706542317,0.9180363084778299,0.0004889621764018193
0.8600000000000007,0.9172137368496546,0.9167210566885386,0.0004926801611159215
0.8650000000000007,0.9158898555062266,0.915393465972634,0.000496389533592545
0.8700000000000007,0.9145536068071284,0.9140535167565724,0.0005000900505559569
0.8750000000000007,0.9132049715092927,0.9127011900389301,0.0005037814703625632
0.8800000000000007,0.9118439309425629,0.9113364673895652,0.000507463552997689
0.8850000000000007,0.9104704670088429,0.9099593309487731,0.0005111360600698056
